지점,지점명,일시,기온(°C),강수량(mm),풍속(m/s),풍향(16방위),습도(%),현지기압(hPa),일조(hr),일사(MJ/m2),적설(cm),전운량(10분위),지면온도(°C)
278,의성,2023-04-30 22:00,11.5,,.9,140,60,1000.9,,,,0,9.4
278,의성,2023-04-30 23:00,8.5,,.4,0,74,1001,,,,0,8.3
278,의성,2023-05-01 00:00,7.3,,.4,0,79,1001.3,,,,0,7.4
279,구미,2023-04-29 01:00,16.8,,.1,0,67,1007.3,,,,8,17.2
279,구미,2023-04-29 02:00,17.1,,0,0,68,1006.4,,,,0,17.4
279,구미,2023-04-29 03:00,17.4,0,1.5,90,77,1004.7,,,,9,17.1
279,구미,2023-04-29 04:00,16.4,.3,.3,0,86,1004.1,,,,10,17
279,구미,2023-04-29 05:00,15.8,.6,0,0,93,1003.1,,,,10,16.8
279,구미,2023-04-29 06:00,15.9,.2,.5,270,93,1002.9,0,,,9,16.7
279,구미,2023-04-29 07:00,15.9,.1,.3,0,93,1002.4,0,,,8,17.2
279,구미,2023-04-29 08:00,16.3,,.2,0,90,1002.4,0,,,10,18.4
279,구미,2023-04-29 09:00,17.4,,.3,0,87,1001.9,0,,,9,21.5
279,구미,2023-04-29 10:00,19.3,,.2,0,82,1000.9,0,,,10,23.5
279,구미,2023-04-29 11:00,20.5,,.2,0,75,1000.2,0,,,9,25.3
279,구미,2023-04-29 12:00,18.7,0,1.2,320,84,999.9,0,,,10,21.1
279,구미,2023-04-29 13:00,18.3,.4,1.1,320,90,999.3,0,,,10,21.5
279,구미,2023-04-29 14:00,18.4,.4,1,320,87,998.8,0,,,10,21.2
279,구미,2023-04-29 15:00,18.2,0,1.8,290,76,998.9,0,,,10,19.4
279,구미,2023-04-29 16:00,16.7,.3,.9,290,80,999,0,,,10,18.3
279,구미,2023-04-29 17:00,16.9,0,1,290,71,998.8,0,,,10,17.7
279,구미,2023-04-29 18:00,16.6,,1.8,290,65,999.3,0,,,10,16.5
279,구미,2023-04-29 19:00,15.4,,2.5,290,60,999.9,0,,,10,14.6
279,구미,2023-04-29 20:00,13.7,,3.1,290,60,1001.1,0,,,10,12.4
279,구미,2023-04-29 21:00,13.3,,4.2,290,58,1001.7,,,,9,11.2
279,구미,2023-04-29 22:00,13.1,,3.6,290,59,1001.6,,,,8,10.5
279,구미,2023-04-29 23:00,12.6,,3,290,62,1001.9,,,,6,9.7
279,구미,2023-04-30 00:00,11.8,,2.2,290,62,1002.8,,,,6,9.1
279,구미,2023-04-30 01:00,10.5,,3.1,290,63,1003.9,,,,6,8.3
279,구미,2023-04-30 02:00,10.1,,1.9,320,66,1003.9,,,,4,7.6
279,구미,2023-04-30 03:00,9.9,,1.5,290,66,1003.8,,,,3,7.1
279,구미,2023-04-30 04:00,9.7,,1.5,290,67,1003.9,,,,0,6.8
279,구미,2023-04-30 05:00,9.6,,1.2,290,67,1004.2,,,,0,6.5
279,구미,2023-04-30 06:00,9.6,,1.4,290,66,1004.7,0,,,0,6.6
279,구미,2023-04-30 07:00,11,,2,290,60,1005.2,.6,,,0,8
279,구미,2023-04-30 08:00,12.6,,2.3,290,51,1005.7,1,,,0,11.5
279,구미,2023-04-30 09:00,14.8,,1.4,320,47,1006,1,,,0,19.6
279,구미,2023-04-30 10:00,17.1,,1.7,320,36,1005.8,1,,,1,25.3
279,구미,2023-04-30 11:00,18.3,,2.8,320,31,1005.7,1,,,0,30.1
279,구미,2023-04-30 12:00,19.3,,2.4,320,26,1004.9,1,,,0,34.4
279,구미,2023-04-30 13:00,20.8,,2.8,290,31,1004.2,1,,,0,37.4
279,구미,2023-04-30 14:00,22.5,,2.5,320,26,1003.5,1,,,0,39
279,구미,2023-04-30 15:00,21.4,,4.8,290,22,1003.2,1,,,0,35.9
279,구미,2023-04-30 16:00,22.5,,1.9,290,22,1003,1,,,0,33.9
279,구미,2023-04-30 17:00,21.5,,2.5,290,23,1003.3,1,,,1,29
279,구미,2023-04-30 18:00,20.6,,2.4,290,21,1003.6,.9,,,0,23.6
279,구미,2023-04-30 19:00,18.7,,.5,290,27,1004.2,.3,,,0,18.5
279,구미,2023-04-30 20:00,18.3,,1.7,270,26,1004.7,0,,,0,15.8
279,구미,2023-04-30 21:00,16.2,,.6,270,32,1005.5,,,,0,14.1
279,구미,2023-04-30 22:00,15.8,,1.4,290,34,1005.8,,,,0,13
279,구미,2023-04-30 23:00,16.5,,.7,270,32,1005.8,,,,0,12.3
279,구미,2023-05-01 00:00,12.1,,.1,0,49,1006,,,,0,10.8
281,영천,2023-04-29 01:00,14.8,,.5,90,76,1003.1,,,,8,14.9
281,영천,2023-04-29 02:00,15.2,,1,70,76,1002,,,,10,15.3
281,영천,2023-04-29 03:00,15.3,,.7,70,78,1000.9,,,,9,15.3
281,영천,2023-04-29 04:00,15.6,0,1,70,83,999.9,,,,10,15.3
281,영천,2023-04-29 05:00,15,.1,.7,90,94,998.8,,,,10,15.2
281,영천,2023-04-29 06:00,15,.2,.6,70,99,998.3,0,,,9,15.3
281,영천,2023-04-29 07:00,15.7,.1,.6,290,98,998.3,0,,,9,15.9
281,영천,2023-04-29 08:00,16.1,,.6,50,99,997.8,0,,,10,17
281,영천,2023-04-29 09:00,16.8,0,.3,0,98,997.4,0,,,9,18.1
281,영천,2023-04-29 10:00,19,.1,1.7,230,84,996.6,.1,,,9,21.3
281,영천,2023-04-29 11:00,20.3,,2.6,230,73,995.7,0,,,9,26
281,영천,2023-04-29 12:00,21.5,,3,230,68,995,0,,,8,27.7
281,영천,2023-04-29 13:00,21.4,,3.5,270,65,993.8,.2,,,10,24.1
281,영천,2023-04-29 14:00,20,0,3.2,270,76,993.6,0,,,10,20.1
281,영천,2023-04-29 15:00,18.7,.7,2.2,270,88,993,0,,,10,18.9
281,영천,2023-04-29 16:00,18,.4,2.8,270,88,993.3,0,,,10,18.3
281,영천,2023-04-29 17:00,16.1,3.1,2,290,93,993.6,0,,,10,17.2
281,영천,2023-04-29 18:00,15.5,.5,1.8,250,89,993.5,0,,,10,16.2
281,영천,2023-04-29 19:00,15.2,.1,1.8,290,87,993.7,0,,,10,15.4
281,영천,2023-04-29 20:00,14.2,,3.2,320,75,994.4,0,,,10,13.7
281,영천,2023-04-29 21:00,13.2,,4.2,290,66,996,,,,9,12.3
281,영천,2023-04-29 22:00,12.1,,3.4,270,68,996.4,,,,8,11.2
281,영천,2023-04-29 23:00,11.2,,2,290,71,996.9,,,,6,10.3
281,영천,2023-04-30 00:00,11.5,,2.3,290,68,997,,,,9,9.8
281,영천,2023-04-30 01:00,11.5,,3.8,270,66,997.7,,,,7,9.8
281,영천,2023-04-30 02:00,10.2,,6.1,270,68,998.2,,,,6,9
281,영천,2023-04-30 03:00,9.4,,3.4,270,71,998.3,,,,5,8.3
281,영천,2023-04-30 04:00,9,,2.2,250,73,998.5,,,,4,7.8
281,영천,2023-04-30 05:00,8.7,,2.2,270,73,998.6,,,,0,7.3
281,영천,2023-04-30 06:00,9.1,,2,270,71,999.1,0,,,0,7.4
281,영천,2023-04-30 07:00,10.4,,2.4,270,64,999.7,1,,,0,11
281,영천,2023-04-30 08:00,12.1,,3.7,290,58,1000.4,1,,,0,16.8
281,영천,2023-04-30 09:00,13.9,,4.8,290,51,1000.6,1,,,0,21.5
281,영천,2023-04-30 10:00,16.3,,4.9,290,39,1000.4,1,,,0,24.1
281,영천,2023-04-30 11:00,17.8,,4.2,320,36,1000.3,1,,,0,27.3
281,영천,2023-04-30 12:00,19,,5.4,290,30,999.9,1,,,0,29.8
281,영천,2023-04-30 13:00,20.9,,3.9,320,29,999.2,1,,,0,32.4
281,영천,2023-04-30 14:00,21.7,,4.8,290,27,998.5,1,,,0,32.3
281,영천,2023-04-30 15:00,22,,4.1,320,25,998.2,1,,,0,29.4
281,영천,2023-04-30 16:00,22.5,,4.4,290,22,997.7,1,,,0,26
281,영천,2023-04-30 17:00,21.7,,4.1,290,24,998,1,,,0,21.5
281,영천,2023-04-30 18:00,20.4,,3.3,290,25,998.4,1,,,0,18.1
281,영천,2023-04-30 19:00,19.2,,3.1,270,28,999,.3,,,0,15.5
281,영천,2023-04-30 20:00,17.7,,2.5,270,29,999.4,0,,,0,13.6
281,영천,2023-04-30 21:00,17.2,,3.2,270,29,1000.2,,,,0,12.5
281,영천,2023-04-30 22:00,17.5,,3,270,27,1000.7,,,,0,11.8
281,영천,2023-04-30 23:00,10.7,,.7,70,60,1000.8,,,,1,10.5
281,영천,2023-05-01 00:00,9.7,,.2,0,68,1001.1,,,,4,9.4
283,경주시,2023-04-29 01:00,16.9,,2.9,180,79,1008.9,,,,8,16.2
283,경주시,2023-04-29 02:00,17.7,,2.4,180,77,1008,,,,9,16.6
283,경주시,2023-04-29 03:00,17.7,0,3,180,81,1007.1,,,,1,16.7
283,경주시,2023-04-29 04:00,17.5,0,3.1,200,86,1006,,,,9,16.8
283,경주시,2023-04-29 05:00,17.4,0,4.8,180,89,1004.9,,,,10,16.7
283,경주시,2023-04-29 06:00,16.9,0,4.1,180,92,1004.3,0,0,,5,16.8
283,경주시,2023-04-29 07:00,17.9,0,6.2,180,87,1004,.1,.22,,7,17.6
283,경주시,2023-04-29 08:00,18.3,0,5.6,180,84,1003.8,0,.41,,10,18.7
283,경주시,2023-04-29 09:00,18.6,,6.4,180,82,1003.2,0,.63,,9,19
283,경주시,2023-04-29 10:00,18.9,0,5.1,180,82,1002.8,0,.52,,10,19.7
283,경주시,2023-04-29 11:00,20.2,,4.8,200,77,1001.6,0,.86,,10,21.1
283,경주시,2023-04-29 12:00,22.6,,4.4,180,68,1000.6,.1,1.67,,9,25.8
283,경주시,2023-04-29 13:00,23.3,,3.6,200,64,999.7,.1,1.68,,9,26.8
283,경주시,2023-04-29 14:00,22.8,0,5.4,250,59,998.9,0,.82,,10,23.7
283,경주시,2023-04-29 15:00,19.7,.7,1.7,290,83,998.9,0,.14,,10,20.8
283,경주시,2023-04-29 16:00,19,1.6,.9,250,88,998.7,0,.14,,10,20.1
283,경주시,2023-04-29 17:00,18.5,.3,2.1,250,82,999.1,0,.11,,10,19
283,경주시,2023-04-29 18:00,16.9,1.6,2.4,290,86,999.4,0,.08,,10,17.9
283,경주시,2023-04-29 19:00,16.5,.6,1.6,270,84,999.4,0,.03,,10,17.1
283,경주시,2023-04-29 20:00,15.8,0,3.5,290,84,1000.1,0,0,,10,16.2
283,경주시,2023-04-29 21:00,14.7,,4.4,290,76,1001.4,,,,9,14.8
283,경주시,2023-04-29 22:00,13.4,,4.5,320,67,1001.9,,,,9,13.3
283,경주시,2023-04-29 23:00,12.3,,2.1,270,67,1002.7,,,,6,12
283,경주시,2023-04-30 00:00,12.3,,2.5,270,61,1002.3,,,,5,11
283,경주시,2023-04-30 01:00,12.2,,3.6,320,61,1002.7,,,,6,10.6
283,경주시,2023-04-30 02:00,11.6,,4.8,290,65,1003.2,,,,7,10.1
283,경주시,2023-04-30 03:00,10.5,,3,320,64,1003.7,,,,7,9.5
283,경주시,2023-04-30 04:00,10.1,,4.9,320,64,1004,,,,6,8.9
283,경주시,2023-04-30 05:00,10.2,,4.1,320,59,1004.3,,,,1,8.3
283,경주시,2023-04-30 06:00,8.8,,1.1,140,69,1004.9,0,.02,,0,7.9
283,경주시,2023-04-30 07:00,10.5,,1.5,180,66,1005.4,.8,.47,,0,9
283,경주시,2023-04-30 08:00,13.2,,4.2,320,45,1006.1,1,1.25,,0,13
283,경주시,2023-04-30 09:00,14.9,,3.9,320,48,1006.2,1,2.03,,0,17.3
283,경주시,2023-04-30 10:00,16.5,,3.5,270,36,1006.3,1,2.68,,0,21.7
283,경주시,2023-04-30 11:00,18.9,,3.2,320,38,1005.8,1,3.19,,0,25.4
283,경주시,2023-04-30 12:00,19.8,,5.6,320,29,1005.5,1,3.51,,0,27.2
283,경주시,2023-04-30 13:00,21.4,,5.1,270,29,1004.9,1,3.57,,0,29
283,경주시,2023-04-30 14:00,22.6,,3.8,290,27,1004.3,1,3.42,,0,30.9
283,경주시,2023-04-30 15:00,23.3,,4.5,270,23,1003.8,1,3.01,,0,31.2
283,경주시,2023-04-30 16:00,23.2,,5.8,290,21,1003.5,1,2.39,,0,29.6
283,경주시,2023-04-30 17:00,23.6,,3.5,320,21,1003.5,1,1.65,,0,26
283,경주시,2023-04-30 18:00,22.3,,3.3,320,24,1004,1,.86,,0,22
283,경주시,2023-04-30 19:00,20,,2.4,270,34,1004.9,.4,.2,,0,18.4
283,경주시,2023-04-30 20:00,17.2,,3.4,230,49,1005.6,0,0,,0,16.2
283,경주시,2023-04-30 21:00,14.7,,3.1,230,50,1006.3,,,,0,14.5
283,경주시,2023-04-30 22:00,13.6,,2.7,200,56,1006.9,,,,0,13.2
283,경주시,2023-04-30 23:00,11.9,,.6,160,62,1006.8,,,,0,12.2
283,경주시,2023-05-01 00:00,12.3,,3.3,180,58,1007,,,,0,11.4
284,거창,2023-04-29 01:00,15.5,,.4,0,79,986.2,,,,10,16.2
284,거창,2023-04-29 02:00,15.1,0,1,270,86,985.2,,,,10,15.7
284,거창,2023-04-29 03:00,14.4,.8,.2,0,98,983.8,,,,8,15.6
284,거창,2023-04-29 04:00,13.7,.7,.3,0,97,982.9,,,,10,15.5
284,거창,2023-04-29 05:00,13.7,.1,.1,0,99,982.1,,,,10,15.3
284,거창,2023-04-29 06:00,13.9,0,.2,0,99,982.1,0,,,0,15.3
284,거창,2023-04-29 07:00,14.2,.1,.5,180,99,981.7,0,,,7,15.7
284,거창,2023-04-29 08:00,14.6,,.1,0,99,981.5,0,,,9,16.8
284,거창,2023-04-29 09:00,15.6,,1.2,20,95,980.6,0,,,10,19
284,거창,2023-04-29 10:00,17.5,,.3,0,89,980.5,0,,,9,21.6
284,거창,2023-04-29 11:00,21.1,,4.3,200,68,979.8,.5,,,9,28.5
284,거창,2023-04-29 12:00,18.9,0,3.9,230,76,979.6,.2,,,10,20.5
284,거창,2023-04-29 13:00,17.9,.1,2.3,180,83,978.7,0,,,10,20.5
284,거창,2023-04-29 14:00,18.9,.1,3.4,250,79,978.3,.1,,,10,24.1
284,거창,2023-04-29 15:00,17.4,0,3.3,230,80,978.1,.1,,,10,20.7
284,거창,2023-04-29 16:00,16.8,.2,1.7,270,82,978.3,0,,,10,19.3
284,거창,2023-04-29 17:00,15.8,0,2.6,250,73,978.4,0,,,10,17.4
284,거창,2023-04-29 18:00,15.7,0,2.7,270,71,978.3,0,,,10,16.4
284,거창,2023-04-29 19:00,14.1,,5.5,270,60,979.1,.1,,,10,13.3
284,거창,2023-04-29 20:00,12.3,,3.1,270,59,980.4,0,,,9,11.4
284,거창,2023-04-29 21:00,11.8,,3,270,63,981.2,,,,8,10.7
284,거창,2023-04-29 22:00,11.9,,4.5,270,62,981.1,,,,6,9.8
284,거창,2023-04-29 23:00,11.5,,4.7,270,64,981.2,,,,6,9.1
284,거창,2023-04-30 00:00,9.8,,3.5,290,68,982.3,,,,4,8.4
284,거창,2023-04-30 01:00,8.7,,1.8,290,73,982.8,,,,6,7.7
284,거창,2023-04-30 02:00,8.3,,1.9,270,73,982.6,,,,3,7
284,거창,2023-04-30 03:00,7.4,,.7,270,75,982.5,,,,6,6.2
284,거창,2023-04-30 04:00,5.8,,.7,320,83,982.7,,,,0,5.5
284,거창,2023-04-30 05:00,4.9,,.1,0,92,983,,,,0,4.6
284,거창,2023-04-30 06:00,4.1,,.3,0,94,983.5,0,,,0,4.5
284,거창,2023-04-30 07:00,6.5,,.5,340,84,984,.9,,,0,6.4
284,거창,2023-04-30 08:00,11.6,,.6,160,64,984.5,1,,,0,12.4
284,거창,2023-04-30 09:00,14.5,,1.2,270,45,984.5,1,,,0,18.3
284,거창,2023-04-30 10:00,16.5,,1,20,40,984.6,1,,,1,24.5
284,거창,2023-04-30 11:00,18.3,,1.8,320,29,984.6,1,,,0,30.1
284,거창,2023-04-30 12:00,19.4,,5,250,31,983.9,1,,,0,33.6
284,거창,2023-04-30 13:00,20.6,,4.1,270,31,983.5,1,,,0,35.9
284,거창,2023-04-30 14:00,21.5,,4,270,28,983.2,1,,,0,36.6
284,거창,2023-04-30 15:00,20.6,,5.4,290,27,983,1,,,0,34
284,거창,2023-04-30 16:00,20.4,,4.3,290,24,983.1,1,,,0,31.1
284,거창,2023-04-30 17:00,20.3,,2.4,290,27,983.2,1,,,0,27.9
284,거창,2023-04-30 18:00,19.2,,2.1,290,28,983.5,1,,,0,21.6
284,거창,2023-04-30 19:00,17.5,,4,270,28,983.7,.7,,,0,17
284,거창,2023-04-30 20:00,13.6,,2.1,270,44,984.1,0,,,0,14.3
284,거창,2023-04-30 21:00,11.7,,2.3,250,52,984.8,,,,0,12.4
284,거창,2023-04-30 22:00,11.4,,1.4,270,55,985.2,,,,0,11.3
284,거창,2023-04-30 23:00,12.1,,.3,0,54,985.1,,,,0,10.3
284,거창,2023-05-01 00:00,12,,1.2,270,53,985.3,,,,0,9.8
285,합천,2023-04-29 01:00,14.9,,.3,0,87,1010,,,,10,16.4
285,합천,2023-04-29 02:00,14.4,.1,.5,70,90,1008.7,,,,9,16.1
285,합천,2023-04-29 03:00,14.5,.5,0,0,95,1007.2,,,,9,16.1
285,합천,2023-04-29 04:00,14.4,2.1,0,0,96,1006.4,,,,10,15.9
285,합천,2023-04-29 05:00,14.7,1.6,0,0,96,1005.4,,,,9,16
285,합천,2023-04-29 06:00,14.9,.2,0,0,96,1005.1,0,,,1,16.1
285,합천,2023-04-29 07:00,15.2,.1,0,0,96,1004.9,0,,,10,16.4
285,합천,2023-04-29 08:00,15.8,.1,.1,0,96,1004.7,0,,,9,17
285,합천,2023-04-29 09:00,16.5,,0,0,95,1004.1,0,,,9,18.2
285,합천,2023-04-29 10:00,18.6,,0,0,92,1003.7,0,,,10,20.7
285,합천,2023-04-29 11:00,20.4,,2.3,200,81,1002.8,0,,,8,25.5
285,합천,2023-04-29 12:00,20.6,,1.9,200,76,1002,.1,,,10,23.9
285,합천,2023-04-29 13:00,19.9,.2,1.2,270,82,1001.6,0,,,9,21.1
285,합천,2023-04-29 14:00,18.5,.1,1.6,230,80,1001.2,0,,,10,19.3
285,합천,2023-04-29 15:00,19.6,,3.6,270,64,1000.7,0,,,10,18.6
285,합천,2023-04-29 16:00,17.7,.1,2,250,78,1001.1,0,,,10,18.4
285,합천,2023-04-29 17:00,17.4,0,1.2,250,71,1001.4,0,,,10,17.6
285,합천,2023-04-29 18:00,16.3,0,1.1,230,72,1001.3,0,,,10,16.4
285,합천,2023-04-29 19:00,15.7,,.9,230,75,1001.8,0,,,10,15.7
285,합천,2023-04-29 20:00,15.3,,1.1,270,60,1003.2,0,,,10,14
285,합천,2023-04-29 21:00,13.7,,1.5,250,57,1004.2,,,,9,12.4
285,합천,2023-04-29 22:00,12.6,,.9,230,63,1004.2,,,,8,11.7
285,합천,2023-04-29 23:00,13.1,,1.3,270,58,1004.3,,,,6,11
285,합천,2023-04-30 00:00,12.6,,1.3,270,61,1004.8,,,,6,10.4
285,합천,2023-04-30 01:00,12.1,,2.8,290,57,1005.5,,,,7,9.6
285,합천,2023-04-30 02:00,11.3,,2,270,61,1006,,,,5,9
285,합천,2023-04-30 03:00,10.6,,2.5,250,63,1005.7,,,,5,8.5
285,합천,2023-04-30 04:00,10.6,,2.5,250,60,1005.9,,,,0,7.9
285,합천,2023-04-30 05:00,9.9,,1.7,250,60,1006.3,,,,0,7.5
285,합천,2023-04-30 06:00,6.9,,.2,0,80,1006.6,0,,,0,7.2
285,합천,2023-04-30 07:00,8.1,,.6,50,79,1007.3,.9,,,0,8.5
285,합천,2023-04-30 08:00,13.6,,1.5,270,49,1007.9,1,,,0,16.4
285,합천,2023-04-30 09:00,15.3,,.6,360,41,1007.9,1,,,0,22.4
285,합천,2023-04-30 10:00,18.5,,1.5,290,30,1007.8,1,,,0,26.7
285,합천,2023-04-30 11:00,19.8,,3,320,27,1007.6,1,,,0,29.1
285,합천,2023-04-30 12:00,21.1,,1.9,270,22,1006.7,1,,,0,33.8
285,합천,2023-04-30 13:00,22.7,,1.6,290,21,1006.2,1,,,0,37.4
285,합천,2023-04-30 14:00,23,,2.2,290,21,1005.5,1,,,0,38.3
285,합천,2023-04-30 15:00,23.2,,2,290,21,1005.4,1,,,0,37.2
285,합천,2023-04-30 16:00,22.8,,2.7,270,19,1005.5,1,,,0,33.1
285,합천,2023-04-30 17:00,21.9,,2.5,270,21,1005.7,1,,,0,26.4
285,합천,2023-04-30 18:00,20.9,,2.7,270,22,1005.9,1,,,2,20.8
285,합천,2023-04-30 19:00,19.7,,1.2,290,23,1006.7,.4,,,2,17.6
285,합천,2023-04-30 20:00,17.7,,1.5,230,31,1007.3,0,,,0,15.1
285,합천,2023-04-30 21:00,17.7,,2.1,250,33,1008,,,,0,13.8
285,합천,2023-04-30 22:00,16.1,,1.3,230,39,1008.5,,,,0,12.7
285,합천,2023-04-30 23:00,13.5,,1.3,230,50,1008.4,,,,0,11.7
285,합천,2023-05-01 00:00,13.4,,1.3,250,49,1008.6,,,,0,10.9
288,밀양,2023-04-29 01:00,17.1,.6,.8,140,89,1012.6,,,,10,16.8
288,밀양,2023-04-29 02:00,16.9,1.1,.3,0,91,1011.5,,,,8,16.7
288,밀양,2023-04-29 03:00,16.8,1,1.1,160,92,1010.1,,,,9,16.5
288,밀양,2023-04-29 04:00,17.1,.6,1.7,140,91,1008.9,,,,10,16.4
288,밀양,2023-04-29 05:00,17.3,1.6,3.4,160,91,1008.2,,,,10,16.4
288,밀양,2023-04-29 06:00,17.3,.7,3,160,89,1007.9,0,,,7,16.3
288,밀양,2023-04-29 07:00,17.5,.8,2.6,160,90,1007.7,0,,,8,16.6
288,밀양,2023-04-29 08:00,17.4,.7,2.7,160,90,1007.5,0,,,9,17.1
288,밀양,2023-04-29 09:00,17.9,0,1.8,160,89,1007.2,0,,,9,18.4
288,밀양,2023-04-29 10:00,18.9,,1.8,160,84,1006.5,0,,,10,20.5
288,밀양,2023-04-29 11:00,19.5,,2.5,140,80,1005.8,0,,,10,21.8
288,밀양,2023-04-29 12:00,21.1,,2.1,180,71,1004.7,.3,,,8,25.7
288,밀양,2023-04-29 13:00,21.9,,2.3,160,68,1003.4,.1,,,9,24.5
288,밀양,2023-04-29 14:00,19.6,.4,2.3,180,81,1003.3,0,,,10,21.1
288,밀양,2023-04-29 15:00,19.3,.5,1.2,180,80,1002.6,0,,,10,19.8
288,밀양,2023-04-29 16:00,18.4,1,.7,250,86,1002.8,0,,,10,18.9
288,밀양,2023-04-29 17:00,18.2,1.3,1.7,290,84,1002.9,0,,,10,18.4
288,밀양,2023-04-29 18:00,17.1,.6,2.5,290,72,1003.1,0,,,10,16.8
288,밀양,2023-04-29 19:00,15.5,.2,2.6,250,83,1003.2,0,,,10,15.6
288,밀양,2023-04-29 20:00,16,,.5,90,80,1003.9,0,,,10,14.9
288,밀양,2023-04-29 21:00,15.6,,1.8,290,63,1005.1,,,,8,13.4
288,밀양,2023-04-29 22:00,14,,2.7,290,55,1005.7,,,,7,11.9
288,밀양,2023-04-29 23:00,12,,1.5,290,65,1006.4,,,,2,10.6
288,밀양,2023-04-30 00:00,9.8,,.4,0,84,1006.7,,,,2,9.5
288,밀양,2023-04-30 01:00,8.9,,.6,270,88,1007.2,,,,5,8.8
288,밀양,2023-04-30 02:00,8.2,,1.2,290,90,1007.5,,,,2,8.2
288,밀양,2023-04-30 03:00,8.3,,.6,270,91,1007.5,,,,7,7.9
288,밀양,2023-04-30 04:00,8.4,,.4,0,90,1007.7,,,,7,7.2
288,밀양,2023-04-30 05:00,7.9,,1,160,88,1008.2,,,,1,6.7
288,밀양,2023-04-30 06:00,7.1,,.4,0,91,1008.7,0,,,0,6.4
288,밀양,2023-04-30 07:00,8.6,,.1,0,82,1009.4,.1,,,0,7.9
288,밀양,2023-04-30 08:00,10.8,,.3,0,74,1009.9,1,,,0,15.1
288,밀양,2023-04-30 09:00,14.8,,.9,140,48,1010,1,,,0,21.6
288,밀양,2023-04-30 10:00,17.2,,.4,0,35,1010,1,,,0,26.6
288,밀양,2023-04-30 11:00,18.9,,.9,320,30,1009.4,1,,,0,29.7
288,밀양,2023-04-30 12:00,20.1,,3,290,27,1009,1,,,0,30.3
288,밀양,2023-04-30 13:00,21.1,,2,270,25,1008.4,1,,,0,32.5
288,밀양,2023-04-30 14:00,22.6,,2.8,230,24,1007.6,1,,,0,33.7
288,밀양,2023-04-30 15:00,22.7,,1.8,290,24,1007.1,1,,,0,33.6
288,밀양,2023-04-30 16:00,21.7,,2.5,230,31,1006.9,.9,,,6,27.6
288,밀양,2023-04-30 17:00,21.4,,2.1,200,33,1007,.9,,,4,25.4
288,밀양,2023-04-30 18:00,20.7,,1.6,250,36,1007.7,1,,,1,21.1
288,밀양,2023-04-30 19:00,19.3,,1,90,40,1008.5,.5,,,0,17.5
288,밀양,2023-04-30 20:00,17.4,,1.2,180,42,1009.2,0,,,0,15
288,밀양,2023-04-30 21:00,16.5,,1.3,160,54,1010,,,,0,13.6
288,밀양,2023-04-30 22:00,13.1,,.3,0,61,1010.8,,,,0,11.9
288,밀양,2023-04-30 23:00,11.9,,.4,0,62,1010.8,,,,0,10.6
288,밀양,2023-05-01 00:00,10.7,,.2,0,69,1011.1,,,,0,9.9
289,산청,2023-04-29 01:00,15,0,1,70,96,997.2,,,,10,15.8
289,산청,2023-04-29 02:00,15.3,.7,.6,110,99,996.2,,,,10,16
289,산청,2023-04-29 03:00,15,.9,.5,250,100,994.7,,,,10,16
289,산청,2023-04-29 04:00,15.2,1.4,.2,0,100,994.1,,,,9,16
289,산청,2023-04-29 05:00,14.6,.2,.6,290,100,993.3,,,,8,15.7
289,산청,2023-04-29 06:00,14.4,.8,1.3,250,100,993.1,0,,,0,15.6
289,산청,2023-04-29 07:00,14.5,,.9,250,100,993.1,0,,,10,15.8
289,산청,2023-04-29 08:00,15,,.9,270,98,992.9,0,,,9,17
289,산청,2023-04-29 09:00,15.9,,.5,270,95,992.5,0,,,10,18.9
289,산청,2023-04-29 10:00,18.6,,1.2,340,90,992,.1,,,9,24.9
289,산청,2023-04-29 11:00,19.8,,.5,290,82,991,.1,,,8,27.3
289,산청,2023-04-29 12:00,19.2,,1.4,290,87,990.4,0,,,10,22.1
289,산청,2023-04-29 13:00,18,.4,1.6,340,91,989.9,0,,,10,20
289,산청,2023-04-29 14:00,17.1,.5,2,50,92,989.7,0,,,10,19.2
289,산청,2023-04-29 15:00,17.9,0,2.1,320,75,989.5,0,,,10,18
289,산청,2023-04-29 16:00,16.2,.5,3.7,340,86,989.7,0,,,10,17.1
289,산청,2023-04-29 17:00,15,.2,3.7,320,80,990.1,0,,,10,15.7
289,산청,2023-04-29 18:00,14.7,.1,3,320,83,989.5,0,,,10,15.5
289,산청,2023-04-29 19:00,14.5,,4.4,290,66,990.5,0,,,10,13.7
289,산청,2023-04-29 20:00,12.6,,5.4,320,65,992,0,,,9,11.7
289,산청,2023-04-29 21:00,12.3,,4,290,64,992.5,,,,8,11.1
289,산청,2023-04-29 22:00,12.1,,3.8,320,64,992.7,,,,8,10.8
289,산청,2023-04-29 23:00,11.6,,3.8,290,67,992.9,,,,8,10
289,산청,2023-04-30 00:00,10.8,,5.5,290,66,993.4,,,,6,9.2
289,산청,2023-04-30 01:00,10,,4.9,290,69,993.7,,,,7,8.4
289,산청,2023-04-30 02:00,9.5,,3.8,320,68,994.2,,,,6,7.7
289,산청,2023-04-30 03:00,9.6,,4.2,340,64,994.2,,,,6,7.2
289,산청,2023-04-30 04:00,8.1,,2.9,360,74,994.4,,,,0,6.6
289,산청,2023-04-30 05:00,7.9,,2.8,360,73,994.5,,,,0,6.2
289,산청,2023-04-30 06:00,7.7,,2.3,340,73,994.9,0,,,0,6.1
